openalex_id,doi,title,year,journal,is_oa,oa_url,cited_by_count,authors,matched_search_term
https://openalex.org/W2568180859,https://doi.org/10.1186/s11671-016-1798-6,Synthesis and Electrospraying of Nanoscale MOF (Metal Organic Framework) for High-Performance CO2 Adsorption Membrane,2017,Nanoscale Research Letters,True,https://link.springer.com/content/pdf/10.1186/s11671-016-1798-6.pdf,67,Wahiduzzaman; Kelsey Allmond; John W. Stone; Spencer Harp; Khan Mujibur,metal-organic framework topology synthesis characterization
https://openalex.org/W2767992952,https://doi.org/10.1038/s41467-017-01478-4,Excavating hidden adsorption sites in metal-organic frameworks using rational defect engineering,2017,Nature Communications,True,https://www.nature.com/articles/s41467-017-01478-4.pdf,105,Sanggyu Chong; Günther Thiele; Jihan Kim,metal-organic framework topology synthesis characterization
https://openalex.org/W3084878798,https://doi.org/10.1021/acscatal.0c03056,Metal–Organic Framework Nodes as a Supporting Platform for Tailoring the Activity of Metal Catalysts,2020,ACS Catalysis,True,https://www.osti.gov/servlets/purl/1785715,76,Zoha H. Syed; Fanrui Sha; Xuan Zhang; David M. Kaphan; Massimiliano Delferro; Omar K. Farha,metal-organic framework topology synthesis characterization
https://openalex.org/W2805924313,https://doi.org/10.1038/s41467-018-04144-5,On-surface synthesis of a nitrogen-embedded buckybowl with inverse Stone–Thrower–Wales topology,2018,Nature Communications,True,https://www.nature.com/articles/s41467-018-04144-5.pdf,137,Shantanu Mishra; Maciej Krzeszewski; Carlo A. Pignedoli; Pascal Ruffieux; Román Fasel; Daniel T. Gryko,metal-organic framework topology synthesis characterization
https://openalex.org/W2982681704,https://doi.org/10.1038/s41467-019-12876-1,Retrofitting metal-organic frameworks,2019,Nature Communications,True,https://www.nature.com/articles/s41467-019-12876-1.pdf,48,Christian Schneider; David Bodesheim; Julian Keupp; Rochus Schmid; Gregor Kieslich,metal-organic framework topology synthesis characterization
https://openalex.org/W2809213248,https://doi.org/10.1038/s41598-018-28015-7,Influence of the 2-methylimidazole/zinc nitrate hexahydrate molar ratio on the synthesis of zeolitic imidazolate framework-8 crystals at room temperature,2018,Scientific Reports,True,https://www.nature.com/articles/s41598-018-28015-7.pdf,331,Yongyong Zhang; Ying Jia; Ming Li; Li’an Hou,metal-organic framework topology synthesis characterization
https://openalex.org/W4392359620,https://doi.org/10.1038/s41467-024-46276-x,A comprehensive transformer-based approach for high-accuracy gas adsorption predictions in metal-organic frameworks,2024,Nature Communications,True,https://www.nature.com/articles/s41467-024-46276-x.pdf,114,Jingqi Wang; Jiapeng Liu; Hongshuai Wang; Musen Zhou; Guolin Ke; Linfeng Zhang; Jianzhong Wu; Zhifeng Gao; Diannan Lu,metal-organic framework topology synthesis characterization
https://openalex.org/W4312051893,https://doi.org/10.1039/d2ta08841j,"Advances in metal–organic framework-based hydrogel materials: preparation, properties and applications",2022,Journal of Materials Chemistry A,True,https://www.osti.gov/servlets/purl/1923169,102,Wang Sun; Xianhui Zhao; Erin Webb; Gang Xu; Weijie Zhang; Yang Wang,metal-organic framework topology synthesis characterization
https://openalex.org/W2790131401,https://doi.org/10.3390/catal8030120,Recent Progress in Asymmetric Catalysis and Chromatographic Separation by Chiral Metal–Organic Frameworks,2018,Catalysts,True,https://www.mdpi.com/2073-4344/8/3/120/pdf?version=1525344415,85,Suchandra Bhattacharjee; Muhammad Ali Khan; Xiaofang Li; Qi‐Long Zhu; Xintao Wu,metal-organic framework topology synthesis characterization
https://openalex.org/W3164241814,https://doi.org/10.1038/s41467-021-23348-w,Understanding disorder and linker deficiency in porphyrinic zirconium-based metal–organic frameworks by resolving the Zr8O6 cluster conundrum in PCN-221,2021,Nature Communications,True,https://www.nature.com/articles/s41467-021-23348-w.pdf,118,Charlotte Koschnick; Robert Stäglich; Tanja Scholz; Maxwell W. Terban; Alberto von Mankowski; Gökçen Savaşçı; Florian Binder; Alexander Schökel; Martin Etter; Jürgen Nuß; Renée Siegel; Luzia S. Germann; Christian Ochsenfeld; Robert E. Dinnebier; Jürgen Senker; Bettina V. Lotsch,metal-organic framework topology synthesis characterization
https://openalex.org/W4212826232,https://doi.org/10.1039/d1ra07848h,An efficient modulated synthesis of zirconium metal–organic framework UiO-66,2022,RSC Advances,True,https://pubs.rsc.org/en/content/articlepdf/2022/ra/d1ra07848h,51,Xia Chen; Yongjie Li; Qiang Fu; Hongyun Qin; Junnan Lv; Kun Yang; Qicheng Zhang; Hui Zhang; Ming Wang,metal-organic framework topology synthesis characterization
https://openalex.org/W1251017761,https://doi.org/10.1016/j.jcat.2015.08.015,Mechanistic studies of aldol condensations in UiO-66 and UiO-66-NH 2 metal organic frameworks,2015,Journal of Catalysis,True,https://biblio.ugent.be/publication/7003106/file/8058679.pdf,118,Julianna Hajek; Matthias Vandichel; Ben Van de Voorde; Bart Bueken; Dirk De Vos; Michel Waroquier; Véronique Van Speybroeck,metal-organic framework topology synthesis characterization
https://openalex.org/W4200396134,https://doi.org/10.3390/molecules27010100,"Zinc-Based Metal-Organic Frameworks in Drug Delivery, Cell Imaging, and Sensing",2021,Molecules,True,https://www.mdpi.com/1420-3049/27/1/100/pdf?version=1640437355,96,Rashda Safdar Ali; Hong‐Min Meng; Zhaohui Li,metal-organic framework topology synthesis characterization
https://openalex.org/W2977837898,https://doi.org/10.1039/c9sc03916c,Improving MOF stability: approaches and applications,2019,Chemical Science,True,https://pubs.rsc.org/en/content/articlepdf/2019/sc/c9sc03916c,1661,Meili Ding; Xuechao Cai; Hai‐Long Jiang,MOF single crystal X-ray structure
https://openalex.org/W1967812076,https://doi.org/10.1021/ic300825s,"Synthesis, Structure, and Metalation of Two New Highly Porous Zirconium Metal–Organic Frameworks",2012,Inorganic Chemistry,False,,904,William Morris; Boris Volosskiy; Selçuk Demir; Felipe Gándara; Psaras L. McGrier; Hiroyasu Furukawa; Duilio Cascio; J. Fraser Stoddart; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W2014054292,https://doi.org/10.1021/ja010825o,Assembly of Metal−Organic Frameworks from Large Organic and Inorganic Secondary Building Units: New Examples and Simplifying Principles for Complex Structures,2001,Journal of the American Chemical Society,False,,833,Jaheon Kim; Banglin Chen; Theresa M. Reineke; Hailian Li; Mohamed Eddaoudi; David B. Moler; M. O’Keeffe; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W2078883609,https://doi.org/10.1039/c2jm32661b,A layer-structured Eu-MOF as a highly selective fluorescent probe for Fe3+ detection through a cation-exchange approach,2012,Journal of Materials Chemistry,False,,463,Song Dang; En Ma; Zhong‐Ming Sun; Hongjie Zhang,MOF single crystal X-ray structure
https://openalex.org/W2320321319,https://doi.org/10.1021/cg501386j,Detailed Structure Analysis of Atomic Positions and Defects in Zirconium Metal–Organic Frameworks,2014,Crystal Growth & Design,True,http://hdl.handle.net/2318/153241,438,Sigurd Øien‐Ødegaard; David S. Wragg; Helge Reinsch; Stian Svelle; Silvia Bordiga; Carlo Lamberti; Karl Petter Lillerud,MOF single crystal X-ray structure
https://openalex.org/W3206148627,https://doi.org/10.1126/science.abj0890,Evolution of water structures in metal-organic frameworks for improved atmospheric water harvesting,2021,Science,False,,697,Nikita Hanikel; Xiaokun Pei; Saumil Chheda; Hao Lyu; WooSeok Jeong; Joachim Sauer; Laura Gagliardi; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W2101434657,https://doi.org/10.1002/chem.201302455,Modification of Extended Open Frameworks with Fluorescent Tags for Sensing Explosives: Competition between Size Selectivity and Electron Deficiency,2014,Chemistry - A European Journal,False,,321,Bappaditya Gole; Arun Kumar Bar; Partha Sarathi Mukherjee,MOF single crystal X-ray structure
https://openalex.org/W2141287164,https://doi.org/10.1039/c0cs00163e,Mechanical properties of hybrid inorganic–organic framework materials: establishing fundamental structure–property relationships,2011,Chemical Society Reviews,False,,753,Jin‐Chong Tan; Anthony K. Cheetham,MOF single crystal X-ray structure
https://openalex.org/W2318430536,https://doi.org/10.1021/ja311613p,MOFs Under Pressure: The Reversible Compression of a Single Crystal,2013,Journal of the American Chemical Society,False,,133,Kevin J. Gagnon; Christine M. Beavers; Abraham Clearfield,MOF single crystal X-ray structure
https://openalex.org/W2809095780,https://doi.org/10.1021/acsami.8b06103,"Multifunctional Ln–MOF Luminescent Probe for Efficient Sensing of Fe3+, Ce3+, and Acetone",2018,ACS Applied Materials & Interfaces,False,,362,Qiang‐Sheng Zhang; Jun Wang; Alexander M. Kirillov; Wei Dou; Cong Xu; Cailing Xu; Lizi Yang; Ran Fang; Weisheng Liu,MOF single crystal X-ray structure
https://openalex.org/W2998095377,https://doi.org/10.1021/acs.chemrev.9b00575,MOF-Polymer Hybrid Materials: From Simple Composites to Tailored Architectures,2020,Chemical Reviews,True,https://www.osti.gov/servlets/purl/1779731,918,Mark Kalaj; Kyle C. Bentz; Sergio Ayala; Joseph M. Palomba; Kyle Barcus; Yuji Katayama; Seth M. Cohen,MOF single crystal X-ray structure
https://openalex.org/W1950726183,https://doi.org/10.1039/c5cs00292c,Zeolite membranes – a review and comparison with MOFs,2015,Chemical Society Reviews,True,https://repo.uni-hannover.de/bitstreams/6ffb27a9-3b4c-441a-8af5-fe9505ae526c/download,736,Neel Rangnekar; Nitish Mittal; Bahman Elyassi; J. Caro; Michael Tsapatsis,MOF single crystal X-ray structure
https://openalex.org/W2898522442,https://doi.org/10.1016/j.ccr.2018.09.009,Application of zirconium MOFs in drug delivery and biomedicine,2018,Coordination Chemistry Reviews,True,https://ars.els-cdn.com/content/image/1-s2.0-S0010854518301681-ga1_lrg.jpg,683,Isabel Abánades Lázaro; Ross S. Forgan,MOF single crystal X-ray structure
https://openalex.org/W2099277191,https://doi.org/10.1039/c2ce26682b,Tuning the formation of MOFs by pH influence: X-ray structural variations and Hirshfeld surface analyses of 2-amino-5-nitropyridine with cadmium chloride,2012,CrystEngComm,False,,207,Saikat Kumar Seth,MOF single crystal X-ray structure
https://openalex.org/W2089562522,https://doi.org/10.1021/ja017154e,Cu2[o-Br-C6H3(CO2)2]2(H2O)2·(DMF)8(H2O)2: A Framework Deliberately Designed To Have the NbO Structure Type,2001,Journal of the American Chemical Society,False,,389,Mohamed Eddaoudi; Jaheon Kim; M. O’Keeffe; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W2015565771,https://doi.org/10.1021/ja0645483,Topological Control in Heterometallic Metal−Organic Frameworks by Anion Templating and Metalloligand Design,2006,Journal of the American Chemical Society,False,,408,S.R. Halper; Loi Do; Jay R. Stork; Seth M. Cohen,MOF single crystal X-ray structure
https://openalex.org/W2810537087,https://doi.org/10.1021/jacs.8b05107,Single-Atom-Based Vanadium Oxide Catalysts Supported on Metal–Organic Frameworks: Selective Alcohol Oxidation and Structure–Activity Relationship,2018,Journal of the American Chemical Society,False,,239,Ken‐ichi Otake; Yuexing Cui; Cassandra T. Buru; Zhanyong Li; Joseph T. Hupp; Omar K. Farha,MOF single crystal X-ray structure
https://openalex.org/W3138381558,https://doi.org/10.1002/adma.202006042,Designing MOF Nanoarchitectures for Electrochemical Water Splitting,2021,Advanced Materials,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202006042,595,Ben Zhang; Yijuan Zheng; Tian Ma; Chengdong Yang; Yifei Peng; Z. C. Zhou; Mi Zhou; Shuang Li; Yinghan Wang; Chong Cheng,MOF single crystal X-ray structure
https://openalex.org/W2035731735,https://doi.org/10.1039/b922528e,Synthesis and characterization of the interpenetrated MOF-5,2010,Journal of Materials Chemistry,False,,209,Bi Chen; Xiu‐Jian Wang; Qian‐Feng Zhang; Xiaoyong Xi; Jingjing Cai; Qi Huang; Si Shi; Jie Wang; Dan Yuan; Min Fang,MOF single crystal X-ray structure
https://openalex.org/W3085170797,https://doi.org/10.1039/d0dt02802a,Structural elucidation of microcrystalline MOFs from powder X-ray diffraction,2020,Dalton Transactions,False,,82,Javier Martí‐Rujas,MOF single crystal X-ray structure
https://openalex.org/W1980482548,https://doi.org/10.1016/s0010-8545(00)80266-0,The jahn-teller effect in crystal chemistry and spectroscopy,1975,Coordination Chemistry Reviews,False,,166,И. Б. Берсукер,MOF single crystal X-ray structure
https://openalex.org/W2991188715,https://doi.org/10.1107/s1600576719014092,"Mercury 4.0 : from visualization to analysis, design and prediction",2019,Journal of Applied Crystallography,True,https://journals.iucr.org/j/issues/2020/01/00/gj5232/gj5232.pdf,5058,Clare F. Macrae; Ioana Şovago; Simon J. Cottrell; Peter T. A. Galek; Patrick McCabe; Elna Pidcock; Michael Platings; G.P. Shields; Joanna S. Stevens; Matthew Towler; P.A. Wood,MOF single crystal X-ray structure
https://openalex.org/W3113219869,https://doi.org/10.1021/acsmaterialslett.0c00456,Large Titanium-Oxo Clusters as Precursors to Synthesize the Single Crystals of Ti-MOFs,2020,ACS Materials Letters,False,,86,Yayong Sun; Dong-Fei Lu; Yuexin Sun; Mei‐Yan Gao; Nan Zheng; Cheng Gu; Fei Wang; Jian Zhang,MOF single crystal X-ray structure
https://openalex.org/W4250468494,https://doi.org/10.1126/science.aaf9135,Coordinative alignment of molecules in chiral metal-organic frameworks,2016,Science,False,,345,Seungkyu Lee; Eugene A. Kapustin; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W2046557021,https://doi.org/10.1039/c4tc01336k,Highly chemical and thermally stable luminescent Eu x Tb 1−x MOF materials for broad-range pH and temperature sensors,2014,Journal of Materials Chemistry C,False,,174,Yunhu Han; Chong‐Bin Tian; Qiaohong Li; Shaowu Du,MOF single crystal X-ray structure
https://openalex.org/W2060147908,https://doi.org/10.1021/cm100503q,A Family of Highly Stable Lanthanide Metal−Organic Frameworks: Structural Evolution and Catalytic Activity,2010,Chemistry of Materials,False,,280,Mikaela Gustafsson; Agnieszka Bartoszewicz; Belén Martín‐Matute; Junliang Sun; Jêkabs Grîns; Tony Zhao; Zhongyue Li; Guangshan Zhu; Xiaodong Zou,MOF single crystal X-ray structure
https://openalex.org/W4403733501,https://doi.org/10.62906/bs.book.181,Inorganic Chemistry: Principles of Structure and Reactivity,2024,Bright Sky Publications eBooks,True,https://www.bspublications.com/book-pdf/1729246550-inorganic-chemistry-principles-of-structure-and-reactivity.pdf,2396,Haneen Mohammed Abbas Kasar; Zainab Najib Badr; Zahraa Sattar Jaber Khnyab; Adil Saleh Mohammed Jofan,MOF single crystal X-ray structure
https://openalex.org/W4321459463,https://doi.org/10.1002/adfm.202214627,A S‐Scheme MOF‐on‐MOF Heterostructure,2023,Advanced Functional Materials,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202214627,257,Ling Yuan; Chaoqi Zhang; Yingying Zou; Tong Bao; Jing Wang; Cheng Tang; Aijun Du; Chengzhong Yu; Chao Liu,MOF single crystal X-ray structure
https://openalex.org/W1966825825,https://doi.org/10.1039/c3ta12270k,One-dimensional channel-structured Eu-MOF for sensing small organic molecules and Cu2+ ion,2013,Journal of Materials Chemistry A,False,,363,Zhao‐Min Hao; Xue‐Zhi Song; Min Zhu; Xing Meng; Shu‐Na Zhao; Shengqun Su; Weiting Yang; Shuyan Song; Hongjie Zhang,MOF single crystal X-ray structure
https://openalex.org/W2982665692,https://doi.org/10.1039/c9qi01120j,Recent advances in MOF-based photocatalysis: environmental remediation under visible light,2019,Inorganic Chemistry Frontiers,True,https://pubs.rsc.org/en/content/articlepdf/2020/qi/c9qi01120j,702,Qi Wang; Qiaoyuan Gao; Abdullah M. Al‐Enizi; Ayman Nafady; Shengqian Ma,MOF single crystal X-ray structure
https://openalex.org/W2044422343,https://doi.org/10.1021/ic051143v,"Synthesis, Structure, and Luminescent Property of a Heterometallic Metal−Organic Framework Constructed from Rod-Shaped Secondary Building Blocks",2005,Inorganic Chemistry,False,,218,Jianghua He; Jihong Yu; Yuetao Zhang; Qinhe Pan; Ruren Xu,MOF single crystal X-ray structure
https://openalex.org/W2950359197,https://doi.org/10.1021/acscentsci.9b00423,Fine-Tuning the Pore Environment of the Microporous Cu-MOF for High Propylene Storage and Efficient Separation of Light Hydrocarbons,2019,ACS Central Science,True,https://doi.org/10.1021/acscentsci.9b00423,242,Weidong Fan; Xia Wang; Xiurong Zhang; Xiuping Liu; Yutong Wang; Zixi Kang; Fangna Dai; Ben Xu; Rongming Wang; Daofeng Sun,MOF single crystal X-ray structure
https://openalex.org/W2982243128,https://doi.org/10.1021/jacs.9b10418,A Metal–Organic Framework of Organic Vertices and Polyoxometalate Linkers as a Solid-State Electrolyte,2019,Journal of the American Chemical Society,False,,336,Wentao Xu; Xiaokun Pei; Christian S. Diercks; Hao Lyu; Zhe Ji; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W4288051676,https://doi.org/10.1038/s41596-022-00720-8,Single-crystal structure determination of nanosized metal–organic frameworks by three-dimensional electron diffraction,2022,Nature Protocols,False,,97,Taimin Yang; Tom Willhammar; Hongyi Xu; Xiaodong Zou; Zhehao Huang,MOF single crystal X-ray structure
https://openalex.org/W2669394119,https://doi.org/10.1039/c6cs00533k,Pitfalls in metal–organic framework crystallography: towards more accurate crystal structures,2017,Chemical Society Reviews,False,,92,S. Øien-Ødegaard; Greig C. Shearer; David S. Wragg; Karl Petter Lillerud,MOF single crystal X-ray structure
https://openalex.org/W2057300879,https://doi.org/10.1002/asia.201201184,Mixed‐Ligand Zn‐MOFs for Highly Luminescent Sensing of Nitro Compounds,2013,Chemistry - An Asian Journal,False,,149,Hao Wang; Weiting Yang; Zhong‐Ming Sun,MOF single crystal X-ray structure
https://openalex.org/W4210268841,https://doi.org/10.1002/anie.201808568,Sequential Transformation of Zirconium(IV)‐MOFs into Heterobimetallic MOFs Bearing Magnetic Anisotropic Cobalt(II) Centers,2018,Angewandte Chemie International Edition,True,https://www.osti.gov/biblio/1467128,89,Shuai Yuan; Jun‐Sheng Qin; Jian Su; Bao Li; Jialuo Li; Wenmiao Chen; Hannah F. Drake; Peng Zhang; Daqiang Yuan; Jing‐Lin Zuo; Hong‐Cai Zhou,MOF single crystal X-ray structure
https://openalex.org/W2792063676,https://doi.org/10.1002/adma.201706758,Nitrogen‐Coordinated Single Cobalt Atom Catalysts for Oxygen Reduction in Proton Exchange Membrane Fuel Cells,2018,Advanced Materials,True,https://www.osti.gov/servlets/purl/1422592,1088,Xiao Xia Wang; David A. Cullen; Yung‐Tin Pan; Sooyeon Hwang; Maoyu Wang; Zhenxing Feng; Jingyun Wang; Mark Engelhard; Hanguang Zhang; Yanghua He; Yuyan Shao; Dong Su; Karren L. More; Jacob S. Spendelow; Gang Wu,MOF single crystal X-ray structure
https://openalex.org/W1998678153,https://doi.org/10.1021/cg070356n,"Four Novel Three-Dimensional Triazole-Based Zinc(II) Metal−Organic Frameworks Controlled by the Spacers of Dicarboxylate Ligands: Hydrothermal Synthesis, Crystal Structure, and Luminescence Properties",2007,Crystal Growth & Design,False,,221,En‐Cui Yang; Hong-Kun Zhao; Bin Ding; Xiu‐Guang Wang; Xiao‐Jun Zhao,MOF single crystal X-ray structure
https://openalex.org/W3108817208,https://doi.org/10.1021/jacs.0c10367,"Unexpected “Spontaneous” Evolution of Catalytic, MOF-Supported Single Cu(II) Cations to Catalytic, MOF-Supported Cu(0) Nanoparticles",2020,Journal of the American Chemical Society,True,https://www.osti.gov/biblio/1735333,120,Ying Yang; Xuan Zhang; Siriluk Kanchanakungwankul; Zhiyong Lu; Hyunho Noh; Zoha H. Syed; Omar K. Farha; Donald G. Truhlar; Joseph T. Hupp,MOF single crystal X-ray structure
https://openalex.org/W2607601594,https://doi.org/10.1016/j.ica.2017.04.036,What makes a crystal structure report valid?,2017,Inorganica Chimica Acta,True,https://www.sciencedirect.com/science/article/pii/S0020169317304541/pdf,103,Anthony L. Spek,MOF single crystal X-ray structure
https://openalex.org/W2809342705,https://doi.org/10.1016/j.jssc.2018.06.019,A porous 2D Ni-MOF material with a high supercapacitive performance,2018,Journal of Solid State Chemistry,False,,93,Chao Feng; Changpeng Lv; Zong‐Qun Li; Hong Zhao; Huanhuan Huang,MOF single crystal X-ray structure
https://openalex.org/W2091958922,https://doi.org/10.1021/ja103016y,A Metal−Organic Framework with Covalently Bound Organometallic Complexes,2010,Journal of the American Chemical Society,False,,226,Kounosuke Oisaki; Qiaowei Li; Hiroyasu Furukawa; A. Czaja; Omar M. Yaghi,MOF single crystal X-ray structure
https://openalex.org/W2925261887,https://doi.org/10.1038/s41467-019-09157-2,Fluorinated MOF platform for selective removal and sensing of SO2 from flue gas and air,2019,Nature Communications,True,https://www.nature.com/articles/s41467-019-09157-2.pdf,434,Mohamed Rachid Tchalala; Prashant M. Bhatt; Karumbaiah N. Chappanda; Sérgio R. Tavares; Karim Adil; Youssef Belmabkhout; Aleksander Shkurenko; Amandine Cadiau; Nicolas Heymans; Guy De Weireld; Guillaume Maurin; K. Saláma; Mohamed Eddaoudi,MOF single crystal X-ray structure
https://openalex.org/W2799696644,https://doi.org/10.1038/s41467-018-04152-5,Topologically guided tuning of Zr-MOF pore structures for highly selective separation of C6 alkane isomers,2018,Nature Communications,True,https://www.nature.com/articles/s41467-018-04152-5.pdf,379,Hao Wang; Xinglong Dong; Junzhong Lin; Simon J. Teat; Stephanie Jensen; Jérémy Cure; Eugeny V. Alexandrov; Qibin Xia; Kui Tan; Qining Wang; David H. Olson; Davide Μ. Proserpio; Yves J. Chabal; Timo Thonhauser; Junliang Sun; Yu Han; Jing Li,MOF single crystal X-ray structure
https://openalex.org/W2150229643,https://doi.org/10.1002/anie.201505625,Cooperative Cluster Metalation and Ligand Migration in Zirconium Metal–Organic Frameworks,2015,Angewandte Chemie International Edition,True,https://www.osti.gov/biblio/1786132,210,Shuai Yuan; Ying-Pin Chen; Jun‐Sheng Qin; Weigang Lu; Xuan Wang; Qiang Zhang; Mathieu Bosch; Tian‐Fu Liu; Xizhen Lian; Hong‐Cai Zhou,MOF single crystal X-ray structure
https://openalex.org/W3107960248,https://doi.org/10.1021/jacs.0c09782,Node-Accessible Zirconium MOFs,2020,Journal of the American Chemical Society,True,https://www.osti.gov/servlets/purl/1771301,198,Zhiyong Lu; Jian Liu; Xuan Zhang; Yijun Liao; Rui Wang; Kun Zhang; Jiafei Lyu; Omar K. Farha; Joseph T. Hupp,MOF single crystal X-ray structure
https://openalex.org/W3118277210,https://doi.org/10.1038/s41467-020-20298-7,MOF-in-COF molecular sieving membrane for selective hydrogen separation,2021,Nature Communications,True,https://www.nature.com/articles/s41467-020-20298-7.pdf,448,Hongwei Fan; Manhua Peng; Ina Strauß; Alexander Mundstock; Hong Meng; Jürgen Caro,MOF single crystal X-ray structure
https://openalex.org/W2125403277,https://doi.org/10.1039/b404483p,"Crystal-to-crystal transformations of a microporous metal–organic laminated framework triggered by guest exchange, dehydration and readsorption",2004,Dalton Transactions,False,,156,Ming‐Hua Zeng; Xiao‐Long Feng; Xiao‐Ming Chen,MOF single crystal X-ray structure
https://openalex.org/W3135841876,https://doi.org/10.1038/s41467-021-21595-5,Modulating electronic structure of metal-organic frameworks by introducing atomically dispersed Ru for efficient hydrogen evolution,2021,Nature Communications,True,https://www.nature.com/articles/s41467-021-21595-5.pdf,682,Yamei Sun; Ziqian Xue; Qinglin Liu; Yaling Jia; Yinle Li; Kang Liu; Yiyang Lin; Min Liu; Guangqin Li; Cheng‐Yong Su,MOF single crystal X-ray structure
https://openalex.org/W3090491432,https://doi.org/10.1038/s41467-020-18776-z,Ternary MOF-on-MOF heterostructures with controllable architectural and compositional complexity via multiple selective assembly,2020,Nature Communications,True,https://www.nature.com/articles/s41467-020-18776-z.pdf,309,Chao Liu; Qiang Sun; Lina Lin; Jing Wang; Chaoqi Zhang; Chunhong Xia; Tong Bao; Jingjing Wan; Rong Huang; Jin Zou; Chengzhong Yu,MOF single crystal X-ray structure
https://openalex.org/W2306380566,https://doi.org/10.1038/ncomms11087,Polarized three-photon-pumped laser in a single MOF microcrystal,2016,Nature Communications,True,https://www.nature.com/articles/ncomms11087.pdf,216,Huajun He; En Ma; Yuanjing Cui; Jiancan Yu; Yu Yang; Tao Song; Chuan-De Wu; Xueyuan Chen; Banglin Chen; Guodong Qian,MOF single crystal X-ray structure
https://openalex.org/W2005927954,https://doi.org/10.1039/c2cs35309a,Bottom-up assembly of photonic crystals,2012,Chemical Society Reviews,True,https://pubs.rsc.org/en/content/articlepdf/2013/cs/c2cs35309a,724,Georg von Freymann; Vladimir Kitaev; Bettina V. Lotsch; Geoffrey A. Ozin,MOF single crystal X-ray structure
https://openalex.org/W2468567374,https://doi.org/10.1021/acs.inorgchem.5b00240,Unique Chiral Interpenetrating d–f Heterometallic MOFs as Luminescent Sensors,2015,Inorganic Chemistry,False,,116,Zhi‐Lei Wu; Jie Dong; Weiyan Ni; Bowen Zhang; Jian‐Zhong Cui; Bin Zhao,MOF single crystal X-ray structure
https://openalex.org/W1988380153,https://doi.org/10.1021/ic801837t,Accessing Postsynthetic Modification in a Series of Metal-Organic Frameworks and the Influence of Framework Topology on Reactivity,2008,Inorganic Chemistry,False,,249,Zhenqiang Wang; Kristine K. Tanabe; Seth M. Cohen,MOF single crystal X-ray structure
https://openalex.org/W2897445111,https://doi.org/10.1039/c8ee02694g,Highly active atomically dispersed CoN 4 fuel cell cathode catalysts derived from surfactant-assisted MOFs: carbon-shell confinement strategy,2018,Energy & Environmental Science,True,https://www.osti.gov/servlets/purl/1480958,873,Yanghua He; Sooyeon Hwang; David A. Cullen; Md. Aman Uddin; Lisa Langhorst; Boyang Li; S. Karakalos; A. Jeremy Kropf; Evan C. Wegener; Joshua Sokolowski; Mengjie Chen; Debbie J. Myers; Dong Su; Karren L. More; Guofeng Wang; Shawn Litster; Gang Wu,MOF single crystal X-ray structure
https://openalex.org/W2098879260,https://doi.org/10.1351/pac-rec-12-11-20,Terminology of metal–organic frameworks and coordination polymers (IUPAC Recommendations 2013),2013,Pure and Applied Chemistry,True,https://www.degruyter.com/document/doi/10.1351/PAC-REC-12-11-20/pdf,1334,Stuart R. Batten; Neil R. Champness; Xiao‐Ming Chen; Javier García‐Martínez; Susumu Kitagawa; Lars Öhrström; M. O’Keeffe; Myunghyun Paik Suh; J. Reedijk,MOF single crystal X-ray structure
https://openalex.org/W4399594931,https://doi.org/10.1002/adma.202405535,A Thermo‐Responsive MOFs for X‐Ray Scintillator,2024,Advanced Materials,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202405535,100,Hongjun Li; Yi Li; Lin Zhang; Enlai Hu; Dian Zhao; Hai Guo; Guodong Qian,MOF single crystal X-ray structure
https://openalex.org/W2559171777,https://doi.org/10.1039/c6cs00829a,Hierarchically porous materials: synthesis strategies and structure design,2016,Chemical Society Reviews,True,https://pubs.rsc.org/en/content/articlepdf/2017/cs/c6cs00829a,1430,Xiaoyu Yang; Lihua Chen; Yu Li; Joanna C. Rooke; Clément Sánchez; Bao‐Lian Su,MOF single crystal X-ray structure
https://openalex.org/W2594912369,https://doi.org/10.1039/c6sc04903f,Hollow carbon nanobubbles: monocrystalline MOF nanobubbles and their pyrolysis,2017,Chemical Science,True,https://pubs.rsc.org/en/content/articlepdf/2017/sc/c6sc04903f,370,Wei Zhang; Xiangfen Jiang; Yanyi Zhao; Arnau Carné‐Sánchez; Victor Malgras; Jeonghun Kim; Jung Ho Kim; Shaobin Wang; Jian Liu; Ji-Sen Jiang; Yusuke Yamauchi; Ming Hu,MOF single crystal X-ray structure
https://openalex.org/W2091353826,https://doi.org/10.1039/b812670d,"Crystal structures and solid-state CPMAS 13C NMR correlations in luminescent zinc(II) and cadmium(II) mixed-ligand coordination polymers constructed from 1,2-bis(1,2,4-triazol-4-yl)ethane and benzenedicarboxylate",2009,Dalton Transactions,False,,209,Hesham A. Habib; Anke Hoffmann; Henning A. Höppe; Christoph Janiak,MOF single crystal X-ray structure
